"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0040290",711.511402332931,-0.559773270405674,0.107835821675855,-5.19097700287669,2.09193465608996e-07,7.91416915574395e-06
"FBgn0039714",2309.89452329995,-0.613380515359509,0.118344742519795,-5.18299759076251,2.18347860306449e-07,8.22311873905237e-06
"FBgn0051523",4596.16609844027,-0.821906796739306,0.158617390674542,-5.18169409573589,2.19879618091897e-07,8.24350478098586e-06
"FBgn0033495",66.4295350401534,-2.02471589427678,0.39092196624618,-5.17933518476607,2.22678050163733e-07,8.31098390812891e-06
"FBgn0037468",3146.70077127865,0.896382454380054,0.173134035164353,5.17739018517724,2.25011306804535e-07,8.360576368456e-06
"FBgn0027596",753.529266674786,-0.835060964867497,0.161526462251646,-5.16980904074119,2.34333319867166e-07,8.66824987224188e-06
"FBgn0039000",478.024688905653,-0.629310961978786,0.1220645124218,-5.1555603630658,2.52873562490307e-07,9.31268433896826e-06
"FBgn0085402",5318.52203576905,-0.583071764754704,0.113276648492944,-5.1473253535659,2.64226813317713e-07,9.6879284900587e-06
"FBgn0032775",3131.5119121003,-0.761816957439646,0.14828227903141,-5.13761295291578,2.78250225106679e-07,1.0157353612118e-05
"FBgn0001332",1154.74632593001,-0.512990789152601,0.0998779299166856,-5.13617762783548,2.80382663547458e-07,1.01905017847401e-05
"FBgn0260933",747.841707706492,0.614102002101552,0.119825781865258,5.12495718819593,2.97605361403988e-07,1.07694322737626e-05
"FBgn0039637",3037.39941677664,-0.509113298578899,0.0994072044146389,-5.12149297001985,3.03126042263631e-07,1.08996922427224e-05
"FBgn0038237",20.7726859291834,-2.87378393566218,0.561169828571995,-5.12105923972263,3.03824174013168e-07,1.08996922427224e-05
"FBgn0039485",58.5694895403254,1.32547312258463,0.259057572164377,5.1165195115146,3.11225103915028e-07,1.11172812870591e-05
"FBgn0013811",352.215737290154,-0.870214211308861,0.170515347394749,-5.1034362865548,3.33540840499298e-07,1.18635060490413e-05
"FBgn0036663",7680.95811958356,-0.663134898803719,0.129990033897065,-5.10142877052276,3.37098890733962e-07,1.19390385854416e-05
"FBgn0005660",145.958617557085,1.04934051876588,0.205843964669645,5.09774731773143,3.43719197253885e-07,1.21219274523054e-05
"FBgn0003525",1371.18050801775,-0.68908456849294,0.135603435306139,-5.08161586715897,3.74237624826389e-07,1.31425305967512e-05
"FBgn0086906",1128.12039949449,0.766970352644485,0.151005256166596,5.07909706002768,3.79232938931829e-07,1.32619989526454e-05
"FBgn0261278",999.205149063771,0.500944683446821,0.0986817983516444,5.07636354236012,3.84726868227157e-07,1.3397831482237e-05
"FBgn0034354",372.61173442524,0.95465584443335,0.188660419952002,5.06018085126827,4.18859001203092e-07,1.44820076844784e-05
"FBgn0040752",4855.18467380839,-0.821849798323741,0.162422122725844,-5.05996218083518,4.19339643392922e-07,1.44820076844784e-05
"FBgn0013272",14026.4073250624,-0.490907942063547,0.0972153590753422,-5.04969530260226,4.42515318379253e-07,1.52192355159939e-05
"FBgn0032820",332.441304197165,0.616875354463735,0.12242419669927,5.03883522290176,4.68373497576117e-07,1.60422741577203e-05
"FBgn0000043",31162.0800981548,0.619578960009942,0.12331757436573,5.02425516554861,5.05390069943109e-07,1.7239186689084e-05
"FBgn0030326",140.617019155969,-1.23967137208759,0.246930685674782,-5.02032126424451,5.1585130995778e-07,1.75242059297086e-05
"FBgn0035937",902.533123624161,0.540842471922649,0.108574101567388,4.98132118170894,6.31516238231886e-07,2.13662993935121e-05
"FBgn0250867",435.976602780338,0.844070877877751,0.169936813329701,4.96696896534206,6.80074664699839e-07,2.29160381955334e-05
"FBgn0039101",294.420198644807,-0.980887855972382,0.197990507984547,-4.95421657309421,7.26222854363487e-07,2.4372390390594e-05
"FBgn0024491",519.842489317308,0.620661641564911,0.126030065771704,4.92471092325862,8.44851558952606e-07,2.81639644019218e-05
"FBgn0028990",1360.33038646665,-0.715298229330007,0.145254361199784,-4.92445268714637,8.45967932293697e-07,2.81639644019218e-05
"FBgn0033079",379.010277573815,-0.65556112011115,0.133185280119563,-4.92217397840542,8.55880724723934e-07,2.83804592505072e-05
"FBgn0000146",1576.30641475813,0.490157723725938,0.0996347157271925,4.9195475708289,8.67444847810456e-07,2.86010678488781e-05
"FBgn0087007",133.271978253871,1.12328315059143,0.228351104470335,4.91910539779044,8.69406483932015e-07,2.86010678488781e-05
"FBgn0033188",1362.00120351931,-0.536100003605999,0.109124330534026,-4.91274494865135,8.98100743704171e-07,2.94287105899599e-05
"FBgn0011710",2572.23238150938,0.400088557306845,0.0817416868017606,4.89454735962493,9.85322471939879e-07,3.21601526821789e-05
"FBgn0000416",38598.4010589658,-0.370506451365951,0.0757246561544527,-4.89281127418054,9.94057195476516e-07,3.23185079607463e-05
"FBgn0037844",248.598836365011,0.701709151390761,0.143441499994225,4.891953524043,9.98400236076805e-07,3.23334053107675e-05
"FBgn0031913",953.67044458264,-0.734164369638422,0.150196405925884,-4.88802887867171,1.01850592751403e-06,3.2856685405811e-05
"FBgn0086365",3446.9162597271,-0.535302780316667,0.109657973957963,-4.88156730418776,1.05245989789537e-06,3.38209410431783e-05
"FBgn0038720",255.828828105931,0.680957434227535,0.139645692757384,4.87632250434397,1.08081850917043e-06,3.4598663276252e-05
"FBgn0063667",13.0518993653136,2.79931270724611,0.575068375117847,4.86779108079532,1.12852539281333e-06,3.59874208597139e-05
"FBgn0037678",35.3314222655489,1.7375607679713,0.357241440512334,4.86382757129015,1.15137225351962e-06,3.65758445268848e-05
"FBgn0037850",339.794493211898,0.640267701622946,0.131742845526985,4.85998081384845,1.17397129616945e-06,3.71519509430354e-05
"FBgn0011674",111.519325414977,0.921199054963294,0.189602602803854,4.85857810673772,1.18231766557514e-06,3.72743557976587e-05
"FBgn0013765",2713.53435824206,0.496248262813656,0.102651247948785,4.83431300378586,1.33606226731456e-06,4.1962438682487e-05
"FBgn0051856",84.5636456296641,1.00295458018222,0.207869014795529,4.82493545836438,1.40048611985065e-06,4.38204735921689e-05
"FBgn0000299",50847.6179108074,0.636464824430069,0.132639111261196,4.79847021273181,1.59882079619159e-06,4.98388969539424e-05
"FBgn0036576",1775.64757341738,-1.03296176789331,0.216357130993825,-4.77433659407691,1.80300609303337e-06,5.59941034041669e-05
"FBgn0031888",2725.95825186697,0.455933283837791,0.0955516108525246,4.77159181064444,1.82775631805366e-06,5.65517317292216e-05
"FBgn0063493",302.068415237205,0.864134587688051,0.181568501863305,4.75927585908387,1.94288746488513e-06,5.98905480950911e-05
"FBgn0033368",63.8159109282604,1.32590296262355,0.278654462284555,4.7582333753176,1.95294632183325e-06,5.98905480950911e-05
"FBgn0027578",1372.71794925755,-0.507347806062123,0.106635217226177,-4.75778846106742,1.95725448538565e-06,5.98905480950911e-05
"FBgn0031461",546.964664368397,0.623969953048117,0.131216213164888,4.75528090620955,1.98170672693452e-06,6.04166486750038e-05
"FBgn0045852",2029.06047311394,-0.672372092693209,0.141497027608224,-4.7518460568293,2.01567816149935e-06,6.12280632779529e-05
"FBgn0002778",1195.49551398941,-0.667149017322782,0.140710388177427,-4.74129185459675,2.12359757748876e-06,6.42716459543234e-05
"FBgn0032451",584.687745012542,0.759595741796122,0.160301739710632,4.73853710613062,2.1526661465645e-06,6.49153635429576e-05
"FBgn0259749",1396.38874593679,-0.632572143822835,0.133592207294343,-4.73509762758161,2.18949679233062e-06,6.57876599370678e-05
"FBgn0022338",1046.79162112979,-0.471515076945855,0.0997423783298881,-4.72732939439608,2.27492062042019e-06,6.79012737284031e-05
"FBgn0035500",4353.27271493634,-0.565784056901536,0.119686448652469,-4.72721902330305,2.27615707920515e-06,6.79012737284031e-05
"FBgn0010097",108.554720943388,1.04762148944093,0.222002609605884,4.71896024691216,2.37053133757388e-06,7.04640440093835e-05
"FBgn0015576",177.174134694188,-0.924212629322273,0.196366137888352,-4.70657843180554,2.51909092479632e-06,7.46135009504619e-05
"FBgn0260966",746.152600996254,-0.937189277206265,0.199193037868128,-4.70492988729212,2.53953214131459e-06,7.49522199012812e-05
"FBgn0033446",81.5473124726477,-1.12122639953715,0.240767515933893,-4.65688402851238,3.21031160467364e-06,9.44149239777341e-05
"FBgn0015777",1046.00160294417,0.525116924541695,0.112909395417365,4.65078147483319,3.30679577336422e-06,9.69100747243324e-05
"FBgn0011722",13208.800122207,-0.579791178860327,0.125043784798856,-4.63670529321367,3.54006582132754e-06,0.000103382343266348
"FBgn0029090",43.5370510903287,-1.47007658476872,0.31789969527737,-4.6243409685752,3.75791270764127e-06,0.00010936051561433
"FBgn0036732",2446.4960649636,-0.56028391576723,0.121282432746645,-4.61966257667047,3.84364606838064e-06,0.000111465735983039
"FBgn0035879",1373.64828928564,-0.484878846977766,0.105154937431656,-4.61108968176513,4.00563668919984e-06,0.00011576011862573
"FBgn0020493",336.012215523219,-0.775782580754133,0.169515653070008,-4.5764657523028,4.72897083396441e-06,0.000136191087373999
"FBgn0030145",464.403612387097,0.661976946402702,0.145123856482987,4.56146192945406,5.07986875536719e-06,0.000145792233279038
"FBgn0033504",2075.1192890741,-0.680688205469446,0.149681415247703,-4.54757996737937,5.42663035161928e-06,0.000155209087342018
"FBgn0036373",3859.07628394265,-0.978796435440642,0.215392646312579,-4.54424258300911,5.51331363439364e-06,0.000157148319791296
"FBgn0032436",17.2791286030273,2.35010989932864,0.518309281882869,4.53418447532208,5.78264734037768e-06,0.000164262709262674
"FBgn0014869",1571.11364930877,0.560791361246623,0.123844279618752,4.52819753139176,5.94889581553031e-06,0.000168410407730132
"FBgn0052677",46.1441898302105,1.26981735036816,0.280964097032403,4.51950040514149,6.19857291062318e-06,0.000174720096695648
"FBgn0010382",1180.47215706716,-0.565333849844605,0.125102031719977,-4.51898216257608,6.2137629006262e-06,0.000174720096695648
"FBgn0011823",5710.87915126579,0.433499738002848,0.0959886806450891,4.51615477043257,6.29726468722515e-06,0.000176471831622138
"FBgn0034694",413.590522332951,-0.605441880580816,0.1346351576466,-4.49690772576672,6.8948892890356e-06,0.000192571018633031
"FBgn0036641",223.179359324885,0.73852212741575,0.164351140861945,4.49356252437646,7.00414440317356e-06,0.000194968206915095
"FBgn0033113",373.889804927955,0.981187322032509,0.218610487072063,4.48829026994056,7.17970592116931e-06,0.000199188974606307
"FBgn0031012",939.461653373582,-0.474117822380076,0.105732616516196,-4.48412077561184,7.32151871400812e-06,0.000202448505836178
"FBgn0035173",518.570117221753,0.532232201533065,0.118869414266125,4.47745288238323,7.553889240683e-06,0.00020818218592783
"FBgn0011606",1771.58614826304,0.449797996290269,0.100536477655427,4.47397807024712,7.67776197269321e-06,0.000210897732339028
"FBgn0028542",1164.0097246849,-0.956224290028647,0.213764960297982,-4.4732508484819,7.70393115975632e-06,0.000210920457377144
"FBgn0031307",1793.89149476313,0.810108191069371,0.181156248484974,4.47187550992239,7.75365626459138e-06,0.00021158583963998
"FBgn0051116",169.465835508821,0.698257292386182,0.156729960461447,4.45516154237748,8.3830049089517e-06,0.00022801225443531
"FBgn0035001",8222.601770668,-0.426545716344815,0.0957985859026781,-4.45252622808173,8.48658699821305e-06,0.000230077731550903
"FBgn0001091",4323.4864368713,0.707932862851773,0.159126121685855,4.44887901088525,8.63196208263313e-06,0.000233259157187518
"FBgn0001206",593.01284521523,0.479373854982386,0.107774076790023,4.44795139295279,8.66931405182726e-06,0.000233510358748732
"FBgn0000447",619.766935722834,0.527156914424242,0.118546671420612,4.44683016492174,8.71466823252314e-06,0.000233974786126742
"FBgn0039651",74.2280666451171,1.12230860897488,0.25270688931718,4.44114765532269,8.94803671645714e-06,0.000239467876498626
"FBgn0260745",6070.81986194862,-0.558739635560226,0.12589186758393,-4.43825043097185,9.06930618846253e-06,0.000241935369892864
"FBgn0035020",282.775795201525,-0.777753406702739,0.175704001784203,-4.42649796706375,9.57752846433865e-06,0.000254676579580481
"FBgn0052687",327.243905061807,-0.560997267348009,0.126819481957935,-4.42358901555905,9.70746076039876e-06,0.000257309541110824
"FBgn0002609",43.2561523172707,-1.51338443832566,0.342235832423609,-4.42205138955886,9.77681944936621e-06,0.000258325296117698
"FBgn0086355",4137.8476342969,0.731579453550524,0.165543523396122,4.41925747708025,9.90405948695297e-06,0.000260338388562729
"FBgn0028939",20.0274780718734,-2.40466902023996,0.544165081595058,-4.4190064772098,9.9155676047561e-06,0.000260338388562729
"FBgn0027590",463.783287375401,-0.552778850382913,0.12522635172384,-4.41423744102958,1.01366656405405e-05,0.000265306503541567
"FBgn0000405",2318.16256844911,0.526630952113157,0.11935770068648,4.41220758345935,1.02321938445879e-05,0.000266967239399701
"FBgn0042094",112.984223465426,-0.91247994271062,0.20817761057833,-4.38318001717715,1.16959388902408e-05,0.000304204060573356
"FBgn0036560",18.8948093435622,2.14711278157448,0.490534667592388,4.37708672480339,1.20276126119721e-05,0.000311856136353406
"FBgn0014906",3660.32827502897,-0.434215306580192,0.0994561997398268,-4.36589481315475,1.26603397656513e-05,0.000327242260464335
"FBgn0033777",927.530621961358,0.512504106591834,0.117581696741978,4.35870650613654,1.30833431503425e-05,0.00033712899393282
"FBgn0261546",28.1216311807739,-1.82855720004637,0.41975208279485,-4.35627903945402,1.32292108705939e-05,0.000339835561962817
"FBgn0035710",17.3494517322533,2.30747291684605,0.529869503512184,4.35479472124968,1.33191673185982e-05,0.000341093629515978
"FBgn0085446",3992.28118228245,0.580962133289862,0.133603794474142,4.34839545969858,1.37137159849452e-05,0.00035012042375061
"FBgn0011259",264.921325526995,0.758055670594531,0.174362485710394,4.34758467399701,1.37644937917662e-05,0.000350342146265658
"FBgn0031313",1463.8325044318,-0.671479827127758,0.154617185851986,-4.34285376122781,1.40643757768326e-05,0.000356883535337128
"FBgn0032420",134.444132222651,0.788140227432339,0.181680910761805,4.33804643607077,1.43754786635963e-05,0.00036366902406417
"FBgn0024250",391.710014844428,-0.714303340286024,0.164769264555383,-4.33517344520239,1.45645238451179e-05,0.000367334945342171
"FBgn0039613",2832.92179310777,-0.534048195026099,0.123601837185759,-4.32071405397872,1.55525105362857e-05,0.000391068112367086
"FBgn0041180",8880.30521294992,-0.457575331798609,0.106150576663305,-4.31062502137859,1.62793757998543e-05,0.000408112183078879
"FBgn0038815",174.774651003323,0.704753661289016,0.163772882358484,4.30323782020501,1.68320003891196e-05,0.00042069891663256
"FBgn0050035",1302.7918529206,0.524904146867768,0.122187962392997,4.29587445921637,1.74006040819173e-05,0.000433608466388617
"FBgn0020376",40.8133706634298,-1.48986754623986,0.347083518233105,-4.29253326065242,1.76646078870363e-05,0.000438873228190458
"FBgn0033359",368.445614351547,-0.770726186335929,0.179605679023516,-4.29121278640091,1.77699933178957e-05,0.000440177542812041
"FBgn0028434",83.6655249038761,0.984199954094297,0.229786662653768,4.28310304317898,1.84304764221752e-05,0.000455183546770813
"FBgn0034476",161.22533980415,-0.938667203135658,0.219508141605594,-4.27622955699852,1.90085221032525e-05,0.000466319994454186
"FBgn0260486",1986.89439634065,-0.629115623733977,0.147135219704874,-4.27576500715373,1.90482064398052e-05,0.000466319994454186
"FBgn0031688",30.8034282343386,1.60230294540561,0.374741949388907,4.2757501475842,1.90494771253662e-05,0.000466319994454186
"FBgn0259714",117.023355119578,-1.02942333247534,0.24092903500526,-4.27272425863021,1.93099187839295e-05,0.00047130924938019
"FBgn0035084",118.634612907738,-0.927660752817459,0.217278991160914,-4.26944523196191,1.9595975789159e-05,0.0004758002572154
"FBgn0050085",2469.13699619427,-0.43311552874063,0.101448707813273,-4.26930552469752,1.96082528204833e-05,0.0004758002572154
"FBgn0000392",1080.22701781589,0.465805299598521,0.109278559716833,4.26254977010618,2.02107465377965e-05,0.000488994312308372
"FBgn0026415",46.9552231914367,1.15595688209179,0.271362573176192,4.25982429545008,2.04587666028313e-05,0.000493560331696711
"FBgn0022382",608.086725977496,-0.527115888301653,0.123783433366945,-4.25837185125625,2.05921210101618e-05,0.000495341685455424
"FBgn0261547",647.770114014174,-0.56710477654351,0.133470629513822,-4.24891063007071,2.14812590697123e-05,0.000515240689444425
"FBgn0032156",1439.21310336495,-0.429836862603892,0.101180178836918,-4.24823189230274,2.1546430437141e-05,0.000515318794621622
"FBgn0001114",39031.0535937364,-0.522728420205483,0.123274474324931,-4.24036219231939,2.23159407522636e-05,0.000532193624301118
"FBgn0031489",1021.62763547888,0.510441387247957,0.12047707724268,4.23683408437743,2.26693520926648e-05,0.000539077192763569
"FBgn0085403",215.71690690768,0.926394192598681,0.218691163508434,4.23608424655417,2.27451467753218e-05,0.000539338622823371
"FBgn0015522",136.158697851462,-0.889780032511634,0.210155481983955,-4.23391302530747,2.296597952018e-05,0.000543027975984257
"FBgn0261444",719.446959722118,0.690833388484563,0.163210079241666,4.23278630642439,2.3081379614259e-05,0.000544063909718297
"FBgn0036824",3000.14383346058,-0.61211741248069,0.144633013595575,-4.23221087124894,2.3140529140968e-05,0.000544063909718297
"FBgn0031285",3259.60723791167,-0.438989597022732,0.103784745351914,-4.22980849000692,2.33890339606807e-05,0.000548357548323227
"FBgn0034225",49.1009361711163,-1.30167356643307,0.308839880208771,-4.21471982683441,2.50088456715503e-05,0.00058329571407097
"FBgn0020391",222.120927479407,0.64369149923002,0.152728078557806,4.21462448364654,2.50194124622536e-05,0.00058329571407097
